o,1,Max Aarons,Bournemouth,0,0,0,0,0,0
0,283,Cheikhou KouyatÃ©,Nott ham Forest,0,20,0,0.3,-0.3,0
0,284,Mateo KovaÄiÄ‡,Manchester City,0,21.4,0,0.8,-0.8,0
0,285,Emil Krafth,Newcastle Utd,0,0,0,0.2,-0.2,0
0,286,Dejan Kulusevski,Tottenham,6,38.6,0.14,3.5,2.5,0
0,287,Adam Lallana,Brighton,0,25,0,0.5,-0.5,0
0,288,Tariq Lamptey,Brighton,0,0,0,0.4,-0.4,0
0,289,Aymeric Laporte,Manchester City,0,100,0,0,0,0
0,290,Yasser Larouci,Sheffield Utd,0,20,0,0.2,-0.2,0
0,291,Jamaal Lascelles,Newcastle Utd,1,16.7,0.17,0.7,0.3,0
0,292,RomÃ©o Lavia,Chelsea,0,0,0,0,0,0
0,293,Mario Lemina,Wolves,4,36.6,0.1,4.4,-0.4,0
0,294,ClÃ©ment Lenglet,Aston Villa,0,25,0,0.9,-0.9,0
0,295,Bernd Leno,Fulham,0,0,0,0,0,0
0,296,Jefferson Lerma,Crystal Palace,1,26.5,0.03,2.7,-1.7,0
0,297,Rico Lewis,Manchester City,2,80,0.4,0.6,1.4,0
0,298,Keane Lewis-Potter,Brentford,2,42.4,0.06,4.3,-2.3,0
0,299,Victor LindelÃ¶f,Manchester Utd,1,66.7,0.17,0.8,0.2,0
0,300,Valentino Livramento,Newcastle Utd,1,33.3,0.33,0.3,0.7,0
0,301,Giovani Lo Celso,Tottenham,2,50,0.2,0.5,1.5,0
0,302,Tom Lockyer,Luton Town,1,14.3,0.14,1.1,-0.1,0
0,303,Sean Longstaff,Newcastle Utd,4,35.5,0.13,4.4,-0.4,0
0,304,Max Lowe,Sheffield Utd,0,0,0,0.6,-0.6,0
0,305,Douglas Luiz,Aston Villa,9,30.2,0.12,6.8,2.2,0
0,306,SaÅ¡a LukiÄ‡,Fulham,1,30,0.1,1.4,-0.4,0
0,307,Ian Maatsen,Chelsea,0,0,0,0.8,-0.8,0
0,308,Alexis Mac Allister,Liverpool,4,18.8,0.09,2.6,1.4,0
0,309,James Maddison,Tottenham,4,42.2,0.09,4.6,-0.6,0
0,310,Noni Madueke,Chelsea,3,37.5,0.13,1.4,1.6,0
0,311,Harry Maguire,Manchester Utd,1,11.1,0.06,1.9,-0.9,0
0,312,Kobbie Mainoo,Manchester Utd,2,57.1,0.29,0.3,1.7,0
0,313,Orel Mangala,Nott ham Forest,1,10,0.1,0.8,0.2,0
0,314,Benson Manuel,Burnley,0,50,0,0.1,-0.1,0
0,315,Solly March,Brighton,3,42.9,0.21,2,1,0
0,316,Anthony Martial,Manchester Utd,1,66.7,0.17,1.2,-0.2,0
0,317,Gabriel Martinelli,Arsenal,6,30,0.12,5.7,0.3,0
0,318,Emiliano MartÃ­nez,Aston Villa,0,0,0,0,0,0
0,319,Lisandro MartÃ­nez,Manchester Utd,0,0,0,0,0,0
0,320,Han-Noah Massengo,Burnley,0,0,0,0,0,0
0,321,Pape Matar Sarr,Tottenham,3,37.5,0.09,2.9,0.1,0
0,322,Jean-Philippe Mateta,Crystal Palace,7,46.4,0.18,5.8,1.2,0
0,323,JoÃ«l Matip,Liverpool,0,0,0,0.5,-0.5,0
0,324,Alex Matos,Chelsea,0,0,0,0,0,0
0,325,Remi Matthews,Crystal Palace,0,0,0,0,0,0
0,326,Neal Maupay,Brentford,6,41.2,0.18,5.3,0.7,0
0,327,Neal Maupay,Everton,0,80,0,1.4,-1.4,0
0,328,Konstantinos Mavropanos,West Ham,1,10,0.1,1.1,-0.1,0
0,329,Bryan Mbeumo,Brentford,8,33.3,0.12,9,-1,0
0,330,James Mcatee,Sheffield Utd,3,31.8,0.09,2.9,0.1,0
0,331,James Mcatee,Manchester City,0,0,0,0,0,0
0,332,Oliver McBurnie,Sheffield Utd,6,50,0.15,5.8,0.2,0
0,333,James McConnell,Liverpool,0,0,0,0,0,0
0,334,John McGinn,Aston Villa,6,40,0.17,4.3,1.7,0
0,335,Scott McKenna,Nott ham Forest,0,0,0,0.2,-0.2,0
0,336,Dwight McNeil,Everton,2,23.4,0.04,3,-1,0
0,337,Scott McTominay,Manchester Utd,7,47.2,0.19,5.1,1.9,0
0,338,Ben Mee,Brentford,2,20,0.2,1.5,0.5,0
0,339,Hannibal Mejbri,Manchester Utd,1,100,1,0,1,0
0,340,Teden Mengi,Luton Town,1,37.5,0.13,0.4,0.6,0
0,341,Chris Mepham,Bournemouth,0,100,0,0.1,-0.1,0
0,342,Lewis Miley,Newcastle Utd,1,23.1,0.08,1.2,-0.2,0
0,343,James Milner,Brighton,0,20,0,0.3,-0.3,0
0,344,Tyrone Mings,Aston Villa,0,0,0,0,0,0
0,345,Tyrick Mitchell,Crystal Palace,1,40,0.2,0.7,0.3,0
0,346,Kaoru Mitoma,Brighton,3,44.1,0.09,3.5,-0.5,0
0,347,Aleksandar MitroviÄ‡,Fulham,0,50,0,0.2,-0.2,0
0,348,Jakub Moder,Brighton,0,14.3,0,0.4,-0.4,0
0,349,Kudus Mohammed,West Ham,7,25,0.13,3.9,3.1,0
0,350,Gonzalo Montiel,Nott ham Forest,0,0,0,0.1,-0.1,0
0,351,Kieffer Moore,Bournemouth,1,33.3,0.17,1.5,-0.5,0
0,352,Ãlex Moreno,Aston Villa,2,50,0.25,1.1,0.9,0
0,353,Carlton Morris,Luton Town,9,37.5,0.09,9.4,-0.4,0
0,354,Mason Mount,Manchester Utd,1,25,0.25,0.3,0.7,0
0,355,Divin Mubama,West Ham,0,0,0,0.1,-0.1,0
0,356,Mykhailo Mudryk,Chelsea,4,29.2,0.17,3.3,0.7,0
0,357,Rodrigo Muniz,Fulham,8,31,0.14,6.5,1.5,0
0,358,Daniel MuÃ±oz,Crystal Palace,0,0,0,0.8,-0.8,0
0,359,Arijanet Muric,Burnley,0,0,0,0,0,0
0,360,Murillo,Nott ham Forest,0,35.7,0,1.2,-1.2,0
0,361,Alex Murphy,Newcastle Utd,0,0,0,0,0,0
0,362,Jacob Murphy,Newcastle Utd,2,28.6,0.1,1.3,0.7,0
0,363,Vitaliy Mykolenko,Everton,2,20.8,0.08,1.5,0.5,0
0,364,Marvelous Nakamba,Luton Town,0,0,0,0.2,-0.2,0
0,365,Michael Ndiweni,Newcastle Utd,0,0,0,0,0,0
0,366,Reiss Nelson,Arsenal,0,25,0,0.2,-0.2,0
0,367,Zack Nelson,Luton Town,0,0,0,0,0,0
0,368,Neto,Bournemouth,0,0,0,0,0,0
0,369,Pedro Neto,Wolves,2,31.4,0.06,3.4,-1.4,0
0,370,Moussa Niakhate,Nott ham Forest,1,20,0.2,1.1,-0.1,0
0,371,Eddie Nketiah,Arsenal,5,31.6,0.13,4.5,0.5,0
0,372,Christopher Nkunku,Chelsea,2,45.5,0.18,1.7,0.3,0
0,373,Rhys Norrington-Davies,Sheffield Utd,0,0,0,0,0,0
0,374,Oliver Norwood,Sheffield Utd,1,35.7,0,1.1,-0.1,0
0,375,Matheus Nunes,Wolves,0,0,0,0.1,-0.1,0
0,376,Matheus Nunes,Manchester City,0,40,0,0.5,-0.5,0
0,377,Darwin NÃºÃ±ez,Liverpool,11,41.4,0.11,14.7,-3.7,0
0,378,Ethan Nwaneri,Arsenal,0,0,0,0,0,0
0,379,Christian NÃ¸rgaard,Brentford,2,21.2,0.06,3.4,-1.4,0
0,380,Dara O Shea,Burnley,2,26.7,0.13,0.6,1.4,0
0,381,Michael Obafemi,Burnley,0,0,0,0.1,-0.1,0
0,382,Wilson Odobert,Burnley,3,32.4,0.08,2.2,0.8,0
0,383,Chiedozie Ogbene,Luton Town,4,40.6,0.13,4.1,-0.1,0
0,384,Angelo Ogbonna,West Ham,0,0,0,0,0,0
0,385,Michael Olakigbe,Brentford,0,0,0,0.1,-0.1,0
0,386,Michael Olise,Crystal Palace,6,30,0.17,3.2,2.8,0
0,387,Robin Olsen,Aston Villa,0,0,0,0,0,0
0,388,Andrew Omobamidele,Nott ham Forest,0,0,0,0,0,0
0,389,Amadou Onana,Everton,2,24,0.08,1.8,0.2,0
0,390,AndrÃ© Onana,Manchester Utd,0,0,0,0,0,0
0,391,Ryan One,Sheffield Utd,0,0,0,0,0,0
0,392,Tyler Onyango,Everton,0,0,0,0,0,0
0,393,Fred Onyedinma,Luton Town,0,66.7,0,0.1,-0.1,0
0,394,Frank Onyeka,Brentford,0,38.1,0,1.9,-1.9,0
0,395,Divock Origi,Nott ham Forest,0,14.3,0,1.4,-1.4,0
0,396,Stefan Ortega,Manchester City,0,0,0,0,0,0
0,397,Ben Osborn,Sheffield Utd,0,0,0,0.2,-0.2,0
0,398,Gabriel Osho,Luton Town,2,25,0.25,1,1,0
0,399,William Osula,Sheffield Utd,0,35,0,1.6,-1.6,0
0,400,Dango Ouattara,Bournemouth,1,15,0.05,1.9,-0.9,0
0,401,David Ozoh,Crystal Palace,0,0,0,0,0,0
0,402,JoÃ£o Palhinha,Fulham,4,28.9,0.11,2.9,1.1,0
0,403,Cole Palmer,Manchester City,0,0,0,0,0,0
0,404,Cole Palmer,Chelsea,16,39.1,0.12,12.5,3.5,0
0,405,Emerson Palmieri,West Ham,1,20,0.07,1.1,-0.1,0
0,406,Lucas PaquetÃ¡,West Ham,4,20,0.06,5.1,-1.1,0
0,407,Ben Parkinson,Newcastle Utd,0,0,0,0,0,0
0,408,Thomas Partey,Arsenal,0,50,0,0.1,-0.1,0
0,409,Nathan Patterson,Everton,0,0,0,0.3,-0.3,0
0,410,Myles Peart-Harris,Brentford,0,0,0,0,0,0
0,411,Sydie Peck,Sheffield Utd,0,0,0,0,0,0
0,412,Facundo Pellistri,Manchester Utd,0,50,0,0.7,-0.7,0
0,413,Andreas Pereira,Fulham,1,30.2,0.02,2.7,-1.7,0
0,414,Ivan PeriÅ¡iÄ‡,Tottenham,0,0,0,0.1,-0.1,0
0,415,ÄorÄ‘e PetroviÄ‡,Chelsea,0,0,0,0,0,0
0,416,Kalvin Phillips,West Ham,0,66.7,0,0.1,-0.1,0
0,417,Kalvin Phillips,Manchester City,0,0,0,0.1,-0.1,0
0,418,Jaden Philogene Bidace,Aston Villa,0,0,,0,0,0
0,419,Jordan Pickford,Everton,0,0,0,0,0,0
0,420,Ethan Pinnock,Brentford,1,20,0.07,1.7,-0.7,0
0,421,Nick Pope,Newcastle Utd,0,0,0,0,0,0
0,422,Pedro Porro,Tottenham,1,19,0.02,2.5,-1.5,0
0,423,Jarell Quansah,Liverpool,0,33.3,0,0.1,-0.1,0
0,424,IonuÈ› Radu,Bournemouth,0,0,0,0,0,0
0,425,Jesurun Rak Sakyi,Crystal Palace,0,20,0,0.4,-0.4,0
0,426,Aaron Ramsdale,Arsenal,0,0,0,0,0,0
0,427,Aaron Ramsey,Burnley,0,33.3,0,0.3,-0.3,0
0,428,Jacob Ramsey,Aston Villa,1,21.1,0.05,2.2,-1.2,0
0,429,Marcus Rashford,Manchester Utd,7,32.8,0.09,7.1,-0.1,0
0,430,David Raya,Arsenal,0,0,0,0,0,0
0,431,Tim Ream,Fulham,1,100,1,1,0,0
0,432,Nathan Redmond,Burnley,0,0,0,0,0,0
0,433,Harrison Reed,Fulham,0,14.3,0,0.2,-0.2,0
0,434,Sergio ReguilÃ³n,Manchester Utd,0,0,0,0.2,-0.2,0
0,435,Sergio ReguilÃ³n,Brentford,0,10,0,0.6,-0.6,0
0,436,Bobby Reid,Fulham,6,29.6,0.22,4,2,0
0,437,Gio Reyna,Nott ham Forest,0,50,0,0.1,-0.1,0
0,438,Rodrigo Ribeiro,Nott ham Forest,0,0,0,0,0,0
0,439,Declan Rice,Arsenal,6,34.1,0.15,2.3,3.7,0
0,440,Chris Richards,Crystal Palace,1,16.7,0.17,0.3,0.7,0
0,441,Richarlison,Tottenham,10,39.7,0.17,8.8,1.2,0
0,442,JaÃ¯ro Riedewald,Crystal Palace,0,0,0,0,0,0
0,443,Matt Ritchie,Newcastle Utd,1,60,0.2,0.8,0.2,0
0,444,Connor Roberts,Burnley,0,0,0,0,0,0
0,445,Andrew Robertson,Liverpool,1,28.6,0.14,0.9,0.1,0
0,446,Antonee Robinson,Fulham,0,53.8,0,0.6,-0.6,0
0,447,Jack Robinson,Sheffield Utd,1,45.5,0.09,1.1,-0.1,0
0,448,Rodri,Manchester City,7,35.1,0.12,3.8,3.2,0
0,449,Jay Rodriguez,Burnley,2,30,0.05,3.4,-1.4,0
0,450,Mads Roerslev,Brentford,1,16.7,0.17,0.9,0.1,0
0,451,Morgan Rogers,Aston Villa,1,42.9,0.14,1,0,0
0,452,Cristian Romero,Tottenham,4,38.5,0.31,1.6,2.4,0
0,453,Joe Rothwell,Bournemouth,0,0,0,0.1,-0.1,0
0,454,Pelly Ruddock Mpanzu,Luton Town,0,10,0,0.6,-0.6,0
0,455,JosÃ© SÃ¡,Wolves,0,0,0,0,0,0
0,456,Bukayo Saka,Arsenal,14,30.4,0.11,12.5,1.5,0
0,457,Mohamed Salah,Liverpool,17,42.9,0.14,17.9,-0.9,0
0,458,William Saliba,Arsenal,2,25,0.25,1.5,0.5,0
0,459,Albert Sambi Lokonga,Luton Town,0,14.3,0,0.4,-0.4,0
0,460,Davinson SÃ¡nchez,Tottenham,0,0,0,0.1,-0.1,0
0,461,Robert SÃ¡nchez,Chelsea,0,0,0,0,0,0
0,462,Jadon Sancho,Manchester Utd,0,0,0,0,0,0
0,463,Ibrahim SangarÃ©,Nott ham Forest,0,0,0,0.6,-0.6,0
0,464,Andrey Santos,Nott ham Forest,0,0,0,0.1,-0.1,0
0,465,Pablo Sarabia,Wolves,4,34.1,0.05,5.2,-1.2,0
0,466,Dane Scarlett,Tottenham,0,0,0,0,0,0
0,467,Kevin Schade,Brentford,1,40,0.2,0.7,0.3,0
0,468,Fabian SchÃ¤r,Newcastle Utd,3,25.8,0.1,2.4,0.6,0
0,469,Jeffrey Schlupp,Crystal Palace,1,55.6,0.06,1.8,-0.8,0
0,470,Alex Scott,Bournemouth,1,22.2,0.11,0.5,0.5,0
0,471,Matz Sels,Nott ham Forest,0,0,0,0,0,0
0,472,NÃ©lson Semedo,Wolves,0,21.4,0,0.9,-0.9,0
0,473,Antoine Semenyo,Bournemouth,7,43.9,0.12,3.9,3.1,0
0,474,Marcos Senesi,Bournemouth,3,42.9,0.43,1,2,0
0,475,Luke Shaw,Manchester Utd,0,0,0,0,0,0
0,476,Bernardo Silva,Manchester City,6,44.8,0.21,3.4,2.6,0
0,477,FÃ¡bio Silva,Wolves,0,42.9,0,1,-1,0
0,478,Thiago Silva,Chelsea,3,40,0.3,0.5,2.5,0
0,479,Luis Sinisterra,Bournemouth,2,30.8,0.08,2.5,-0.5,0
0,480,Oliver Skipp,Tottenham,0,33.3,0,0.6,-0.6,0
0,481,Adam Smith,Bournemouth,0,0,0,0,0,0
0,482,Emile Smith Rowe,Arsenal,0,41.7,0,1.7,-1.7,0
0,483,CÃ©dric Soares,Arsenal,0,0,0,0,0,0
0,484,Dominic Solanke,Bournemouth,16,34.1,0.17,17,-1,0
0,485,Manor Solomon,Tottenham,0,14.3,0,0.4,-0.4,0
0,486,TomÃ¡Å¡ SouÄek,West Ham,6,31.6,0.16,6.4,-0.4,0
0,487,Vinicius Souza,Sheffield Utd,1,40,0.1,0.4,0.6,0
0,488,Jason Steele,Brighton,0,0,0,0,0,0
0,489,Raheem Sterling,Chelsea,6,37,0.13,6.1,-0.1,0
0,490,John Stones,Manchester City,1,50,0.25,1,0,0
0,491,Thomas Strakosha,Brentford,0,0,0,0,0,0
0,492,Dominik Szoboszlai,Liverpool,3,24.1,0.06,3.3,-0.3,0
0,493,Matt Targett,Newcastle Utd,0,0,0,0,0,0
0,494,James Tarkowski,Everton,1,13.6,0.05,2.4,-1.4,0
0,495,Nuno Tavares,Nott ham Forest,0,14.3,0,0.2,-0.2,0
0,496,Marcus Tavernier,Bournemouth,3,29.4,0.06,3.8,-0.8,0
0,497,Charlie Taylor,Burnley,1,10,0.1,0.2,0.8,0
0,498,Kenny Tete,Fulham,1,25,0.25,0.9,0.1,0
0,499,Luke Thomas,Sheffield Utd,0,16.7,0,0.5,-0.5,0
0,500,Youri Tielemans,Aston Villa,1,36.4,0.09,1.1,-0.1,0
0,501,JurriÃ«n Timber,Arsenal,0,0,0,0,0,0
0,502,Harry Toffolo,Nott ham Forest,1,62.5,0.13,1.6,-0.6,0
0,503,Takehiro Tomiyasu,Arsenal,1,22.2,0.11,0.6,0.4,0
0,504,James Tomkins,Crystal Palace,0,0,0,0,0,0
0,505,Sandro Tonali,Newcastle Utd,1,66.7,0.33,0.7,0.3,0
0,506,Ivan Toney,Brentford,4,38.5,0.1,4.7,-0.7,0
0,507,Pau Torres,Aston Villa,2,45.5,0.18,1,1,0
0,508,Andros Townsend,Luton Town,1,36.8,0.05,1.2,-0.2,0
0,509,James Trafford,Burnley,0,0,0,0,0,0
0,510,Adama TraorÃ©,Fulham,1,57.1,0.14,1.3,-0.3,0
0,511,Bertrand TraorÃ©,Aston Villa,0,0,0,0,0,0
0,512,Boubacar TraorÃ©,Wolves,0,16.7,0,0.1,-0.1,0
0,513,Mike TrÃ©sor,Burnley,0,0,0,0.5,-0.5,0
0,514,Kieran Trippier,Newcastle Utd,1,25,0.13,0.7,0.3,0
0,515,Leandro Trossard,Arsenal,8,37.8,0.18,5.7,2.3,0
0,516,Auston Trusty,Sheffield Utd,0,14.3,0,0.3,-0.3,0
0,517,Kostas Tsimikas,Liverpool,0,0,0,0.1,-0.1,0
0,518,Matt Turner,Nott ham Forest,0,0,0,0,0,0
0,519,Destiny Udogie,Tottenham,2,55.6,0.22,2.4,-0.4,0
0,520,Lesley Ugochukwu,Chelsea,0,0,0,0,0,0
0,521,Enes Ãœnal,Bournemouth,1,36.4,0.09,1.1,-0.1,0
0,522,Virgil van Dijk,Liverpool,2,36.7,0.07,2.1,-0.1,0
0,523,RaphaÃ«l Varane,Manchester Utd,1,25,0.13,1.3,-0.3,0
0,524,Alejo VÃ©liz,Tottenham,1,50,0.5,0.2,0.8,0
0,525,JoÃ«l Veltman,Brighton,0,66.7,0,0.2,-0.2,0
0,526,Micky van de Ven,Tottenham,2,33.3,0.33,0.4,1.6,0
0,527,Bart Verbruggen,Brighton,0,0,0,0,0,0
0,528,Guglielmo Vicario,Tottenham,0,0,0,0,0,0
0,529,Fabio Vieira,Arsenal,1,20,0,1.2,-0.2,0
0,530,Carlos VinÃ­cius,Fulham,2,55.6,0.22,1.6,0.4,0
0,531,Vitinho,Burnley,0,11.8,0,1.2,-1.2,0
0,532,Odisseas Vlachodimos,Nott ham Forest,0,0,0,0,0,0
0,533,Kyle Walker,Manchester City,0,18.8,0,0.4,-0.4,0
0,534,Aaron Wan-Bissaka,Manchester Utd,0,50,0,0.1,-0.1,0
0,535,Joel Ward,Crystal Palace,0,0,0,0.9,-0.9,0
0,536,James Ward-Prowse,West Ham,6,36.1,0.11,5.7,0.3,0
0,537,Deivid Washington,Chelsea,0,0,0,0.5,-0.5,0
0,538,Ollie Watkins,Aston Villa,18,46.2,0.2,15,3,0
0,539,Adam Webster,Brighton,0,0,0,0.3,-0.3,0
0,540,Danny Welbeck,Brighton,4,38.2,0.12,4,0,0
0,541,Timo Werner,Tottenham,2,24,0.08,3.2,-1.2,0
0,542,Adam Wharton,Crystal Palace,0,0,0,0.1,-0.1,0
0,543,Ben White,Arsenal,2,50,0.25,0.7,1.3,0
0,544,Joe White,Newcastle Utd,0,0,0,0,0,0
0,545,Neco Williams,Nott ham Forest,0,11.1,0,0.4,-0.4,0
0,546,Willian,Fulham,4,36.6,0.05,4.9,-0.9,0
0,547,Joe Willock,Newcastle Utd,1,42.9,0.14,0.8,0.2,0
0,548,Callum Wilson,Newcastle Utd,7,51.7,0.17,7.2,-0.2,0
0,549,Harry Wilson,Fulham,3,31.4,0.09,3.1,-0.1,0
0,550,Yoane Wissa,Brentford,8,32.2,0.14,9.4,-1.4,0
0,551,Chris Wood,Nott ham Forest,12,61.3,0.39,7.8,4.2,0
0,552,Cauley Woodrow,Luton Town,1,30,0.1,1.1,-0.1,0
0,553,Joe Worrall,Nott ham Forest,0,0,0,0.1,-0.1,0
0,554,Yehor Yarmoliuk,Brentford,0,44.4,0,0.9,-0.9,0
0,555,Ryan Yates,Nott ham Forest,0,23.8,0,2,-2,0
0,556,Ashley Young,Everton,0,16.7,0,0.6,-0.6,0
0,557,Illia Zabarnyi,Bournemouth,1,25,0.13,1.1,-0.1,0
0,558,NicolÃ² Zaniolo,Aston Villa,2,36,0.08,2.3,-0.3,0
0,559,Anass Zaroury,Burnley,0,33.3,0,0.2,-0.2,0
0,560,Oleksandr Zinchenko,Arsenal,1,18.8,0.06,0.5,0.5,0
0,561,Kurt Zouma,West Ham,3,46.7,0.2,1.8,1.2,0
0,562,Martin Ã˜degaard,Arsenal,7,31,0.09,5.9,1.1,0
